file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl01_z00.dat	004946935	4575316	4575315	6477194179			2	6477194201			6477194229	399	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004946948	4575328	4575327	6477216816			2	6477216838			6477216866	400	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004946952	4575331	4575330	6477224036			2	6477224058			6477224086	401	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947075	4575477	4575476	6477494202			2	6477494224			6477494252	402	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947387	4575738	4575737	6477936091			2	6477936113			6477936141	403	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947474	4575808	4575807	6478067077			2	6478067099			6478067127	404	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947496	4575831	4575830	6478110789			2	6478110811			6478110839	405	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947611	4575956	4575955	6478327450			2	6478327472			6478327500	406	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947661	4576030	4576029	6478458958			2	6478458980			6478459008	407	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947675	4576044	4576043	6478487777			2	6478487799			6478487827	408	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947689	4576067	4576066	6478530252			2	6478530274			6478530302	409	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947714	4576089	4576088	6478569414			2	6478569436			6478569464	410	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947724	4576099	4576098	6478587085			2	6478587107			6478587135	411	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004947940	4576438	4576437	6479182587			2	6479182609			6479182637	412	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948060	4576545	4576544	6479355573			2	6479355595			6479355623	413	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948335	4576818	4576817	6479834703			2	6479834725			6479834753	414	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948350	4576832	4576831	6479864776			2	6479864798			6479864826	415	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948363	4576843	4576842	6479885912			2	6479885934			6479885962	416	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948383	4576860	4576859	6479917724			2	6479917746			6479917774	417	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948398	4576865	4576864	6479928027			2	6479928049			6479928077	418	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948417	4576884	4576883	6479956051			2	6479956073			6479956101	419	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949579	4576900	4576899	6479980938			2	6479980960			6479980988	420	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948439	4576902	4576901	6479986176			2	6479986198			6479986226	421	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948461	4576924	4576923	6480022016			2	6480022038			6480022066	422	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948486	4576951	4576950	6480064124			2	6480064146			6480064174	423	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948513	4576981	4576980	6480113941			2	6480113963			6480113991	424	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948526	4576998	4576997	6480145904			2	6480145926			6480145954	425	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948611	4577072	4577071	6480274399			2	6480274421			6480274449	426	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948635	4577102	4577101	6480334060			2	6480334082			6480334110	427	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948640	4577109	4577108	6480344606			2	6480344628			6480344656	428	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948837	4577413	4577412	6480936227			2	6480936249			6480936277	429	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004948978	4577529	4577528	6481145872			2	6481145894			6481145922	430	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949231	4577836	4577835	6481675581			2	6481675603			6481675631	431	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949310	4577909	4577908	6481790572			2	6481790594			6481790622	432	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949322	4577915	4577914	6481805133			2	6481805155			6481805183	433	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949343	4577939	4577938	6481845205			2	6481845227			6481845255	434	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949581	4578166	4578165	6482225739			2	6482225761			6482225789	435	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949582	4578170	4578169	6482235136			2	6482235158			6482235186	436	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949584	4578172	4578171	6482242103			2	6482242125			6482242153	437	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949585	4578177	4578176	6482251610			2	6482251632			6482251660	438	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949588	4578182	4578181	6482262561			2	6482262583			6482262611	439	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949591	4578185	4578184	6482269774			2	6482269796			6482269824	440	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949595	4578190	4578189	6482280873			2	6482280895			6482280923	441	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949596	4578192	4578191	6482284703			2	6482284725			6482284753	442	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004949660	4578266	4578265	6482417353			2	6482417375			6482417403	443	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
