file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl01_z00.dat	000499416	429917	429916	558519749	10	044	12	558520073				7	Поле 044 не содержит кода подполя.
rsl01_z00.dat	000519618	445560	445559	578738405	10	044	12	578738723				8	Поле 044 не содержит кода подполя.
rsl01_z00.dat	000544002	464380	464379	603032096	9	044	11	603032389				10	Поле 044 не содержит кода подполя.
rsl01_z00.dat	000608007	521402	521401	692681153	14	246	16	692681845				11	Поле 246 не содержит кода подполя.
rsl01_z00.dat	000952914	936042	936041	1254135273	9	044	11	1254135560				15	Поле 044 не содержит кода подполя.
rsl01_z00.dat	002086634	2044195	2044194	2896021104	9	044	11	2896021404				55	Поле 044 не содержит кода подполя.
rsl01_z00.dat	004235406	3872994	3872993	5396417325	12	600	14	5396418132				246	Поле 600 не содержит кода подполя.
rsl01_z00.dat	004427345	4138350	4138349	5810633088	6	044	8	5810633297				259	Поле 044 не содержит кода подполя.
rsl01_z00.dat	004437031	4144841	4144840	5817939184	7	044	9	5817939400				260	Поле 044 не содержит кода подполя.
rsl01_z00.dat	004474163	4168190	4168189	5843160291	7	044	9	5843160507				261	Поле 044 не содержит кода подполя.
rsl01_z00.dat	004542755	4195293	4195292	5882265156	13	362	15	5882265855				265	Поле 362 не содержит кода подполя.
rsl01_z00.dat	004909419	4537317	4537316	6410432793	9	300	11	6410433225				289	Поле 300 не содержит кода подполя.
rsl01_z00.dat	004908701	4538706	4538705	6412261997	10	300	12	6412262557				290	Поле 300 не содержит кода подполя.
rsl01_z00.dat	004908923	5082305	5082304	7222093346	9	300	11	7222093787				491	Поле 300 не содержит кода подполя.
rsl01_z00.dat	009725777	9136346	9136345	12875269160	4	017	6	12875269311				1469	Поле 017 не содержит кода подполя.
rsl01_z00.dat	009964566	9365886	9365885	13266687693	16	952	24	13266688906				1478	Поле 952 не содержит кода подполя.
rsl01_z00.dat	009964566	9365886	9365885	13266687693	17	952	25	13266688926				1478	Поле 952 не содержит кода подполя.
rsl01_z00.dat	009964566	9365886	9365885	13266687693	18	952	26	13266688946				1478	Поле 952 не содержит кода подполя.
rsl01_z00.dat	010216615	9597202	9597201	13657631089	19	500	21	13657632050				1492	Поле 500 не содержит кода подполя.
rsl01_z00.dat	004512015	10392884	10392883	15039207601	13	362	15	15039208393				1658	Поле 362 не содержит кода подполя.
rsl01_z00.dat	004911332	10428005	10428004	15105651197	11	300	13	15105651883				1660	Поле 300 не содержит кода подполя.
rsl01_z00.dat	015163431	10490656	10490655	15226363450	12	111	14	15226363856				1665	Поле 111 не содержит кода подполя.
rsl01_z00.dat	011197807	10577952	10577951	15387285676	11	044	13	15387286035				1678	Поле 044 не содержит кода подполя.
rsl01_z00.dat	011183074	10904765	10904764	15975608019	9	044	11	15975608294				1741	Поле 044 не содержит кода подполя.
rsl01_z00.dat	011630161	11084024	11084023	16317426357	4	017	6	16317426508				1790	Поле 017 не содержит кода подполя.
rsl01_z00.dat	011182909	11178490	11178489	16486451764	9	044	11	16486452040				1817	Поле 044 не содержит кода подполя.
rsl01_z00.dat	011768442	11363980	11363979	16820207851	11	250	13	16820208253				1822	Поле 250 не содержит кода подполя.
rsl01_z00.dat	015163434	11376879	11376878	16844056525	12	111	14	16844056952				1824	Поле 111 не содержит кода подполя.
rsl01_z00.dat	011819269	11525218	11525217	17138423627	9	044	11	17138423936				1885	Поле 044 не содержит кода подполя.
rsl01_z00.dat	011821779	11526561	11526560	17140695044	8	044	10	17140695309				1886	Поле 044 не содержит кода подполя.
rsl01_z00.dat	012218967	11861032	11861031	17697636036	10	246	12	17697636447				1964	Поле 246 не содержит кода подполя.
rsl01_z00.dat	012233758	11874828	11874827	17718747344	4	017	6	17718747495				1971	Поле 017 не содержит кода подполя.
rsl01_z00.dat	012993588	12656981	12656980	19005666382	11	534	13	19005666878				2046	Поле 534 не содержит кода подполя.
rsl01_z00.dat	012993707	12657124	12657123	19005971054	11	534	13	19005971605				2047	Поле 534 не содержит кода подполя.
rsl01_z00.dat	010999050	13467370	13467369	20307592781	9	044	11	20307593062				2179	Поле 044 не содержит кода подполя.
rsl01_z00.dat	013843957	13716532	13716531	20675806557	14	362	16	20675807256				2192	Поле 362 не содержит кода подполя.
rsl01_z00.dat	013896061	13787358	13787357	20795195095	3	017	5	20795195196				2194	Поле 017 не содержит кода подполя.
rsl01_z00.dat	015149470	14750754	14750753	21756127332	13	111	15	21756127760				2252	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015152457	14880607	14880606	21887532937	11	246	13	21887533405				2254	Поле 246 не содержит кода подполя.
rsl01_z00.dat	015033183	14966557	14966556	21978150750	10	362	12	21978151308				2255	Поле 362 не содержит кода подполя.
rsl01_z00.dat	015143187	15092661	15092660	22199450033	12	111	14	22199450439				2256	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015142945	15110648	15110647	22231142545	14	111	16	22231143002				2257	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015143183	15110868	15110867	22231515887	11	111	13	22231516225				2258	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015143192	15110871	15110870	22231518551	12	111	14	22231518978				2259	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015143226	15110910	15110909	22231576301	12	111	14	22231576725				2260	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015143231	15110918	15110917	22231592041	11	111	13	22231592400				2261	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015144124	15111572	15111571	22232512771	13	111	15	22232513234				2262	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015144161	15111588	15111587	22232537981	12	111	14	22232538374				2263	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015144568	15111941	15111940	22233017127	15	111	17	22233017628				2264	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015144579	15111954	15111953	22233036775	12	111	14	22233037163				2265	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015144657	15112011	15112010	22233126175	12	111	14	22233126567				2266	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015145356	15112576	15112575	22233943004	12	111	14	22233943389				2267	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015148607	15115909	15115908	22239082655	11	111	13	22239083020				2268	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015148676	15115978	15115977	22239180452	12	111	14	22239180839				2269	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015149448	15116781	15116780	22240360240	10	111	12	22240360555				2270	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015149582	15116868	15116867	22240524555	11	111	13	22240524879				2271	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015152499	15119579	15119578	22244760483	11	111	13	22244760808				2272	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015153363	15120362	15120361	22245797056	13	111	15	22245797559				2273	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015153670	15120662	15120661	22246228375	13	111	15	22246228829				2274	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015162832	15130524	15130523	22261195743	12	111	14	22261196116				2275	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015162865	15130548	15130547	22261226645	12	111	14	22261227045				2276	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015162869	15130551	15130550	22261230828	12	111	14	22261231244				2277	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015162936	15130596	15130595	22261293857	12	111	14	22261294261				2278	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015162943	15130604	15130603	22261304764	12	111	14	22261305151				2279	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015162966	15130627	15130626	22261333478	12	111	14	22261333878				2280	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015162977	15130637	15130636	22261345114	12	111	14	22261345514				2281	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015162994	15130640	15130639	22261351817	11	111	13	22261352192				2282	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163074	15130721	15130720	22261455410	11	111	13	22261455774				2283	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163084	15130727	15130726	22261466237	11	111	13	22261466609				2284	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163129	15130768	15130767	22261526338	11	111	13	22261526702				2285	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163137	15130776	15130775	22261535380	11	111	13	22261535752				2286	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163141	15130781	15130780	22261543243	11	111	13	22261543618				2287	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163147	15130786	15130785	22261550972	11	111	13	22261551338				2288	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163179	15130823	15130822	22261604611	11	111	13	22261604974				2289	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163182	15130828	15130827	22261611941	11	111	13	22261612305				2290	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163186	15130831	15130830	22261622282	11	111	13	22261622641				2291	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163189	15130833	15130832	22261626356	11	111	13	22261626724				2292	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163190	15130834	15130833	22261629544	11	111	13	22261629908				2293	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163193	15130837	15130836	22261634769	11	111	13	22261635134				2294	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163195	15130842	15130841	22261642495	11	111	13	22261642876				2295	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163198	15130845	15130844	22261647523	11	111	13	22261647888				2296	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163202	15130848	15130847	22261650826	11	111	13	22261651207				2297	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163204	15130851	15130850	22261657255	11	111	13	22261657626				2298	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163208	15130852	15130851	22261660212	11	111	13	22261660558				2299	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163381	15131011	15131010	22261886174	12	111	14	22261886601				2300	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163388	15131017	15131016	22261892906	12	111	14	22261893317				2301	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163429	15131054	15131053	22261958573	12	111	14	22261958981				2302	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163444	15131064	15131063	22261973721	12	111	14	22261974124				2303	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163451	15131071	15131070	22261986600	12	111	14	22261987019				2304	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163455	15131075	15131074	22261991692	12	111	14	22261992122				2305	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163462	15131082	15131081	22261999940	12	111	14	22262000314				2306	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163467	15131087	15131086	22262009699	12	111	14	22262010129				2307	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015163473	15131095	15131094	22262020067	12	111	14	22262020460				2308	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015316878	15267097	15267096	22440226058	14	952	19	22440226856				2313	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015316878	15267097	15267096	22440226058	15	952	20	22440226876				2313	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015069423	15270989	15270988	22446680689	16	952	21	22446682382				2314	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015114248	15271162	15271161	22446960659	16	952	22	22446962800				2315	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015114248	15271162	15271161	22446960659	17	952	23	22446962824				2315	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015114248	15271162	15271161	22446960659	18	952	24	22446962848				2315	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015603440	15418210	15418209	22601222245	18	952	30	22601223948				2316	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015603440	15418210	15418209	22601222245	19	952	31	22601223972				2316	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015603440	15418210	15418209	22601222245	20	952	32	22601223996				2316	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015154914	15466273	15466272	22649602789	13	111	15	22649603246				2317	Поле 111 не содержит кода подполя.
rsl01_z00.dat	015609873	15524347	15524346	22710323824	15	952	23	22710325413				2318	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015651196	15625540	15625539	22830759692	19	500	21	22830760775				2320	Поле 500 не содержит кода подполя.
rsl01_z00.dat	015646137	15628762	15628761	22834996619	14	515	16	22834997661				2321	Поле 515 не содержит кода подполя.
rsl01_z00.dat	015659454	15633243	15633242	22842093907	26	952	32	22842095377				2322	Поле 952 не содержит кода подполя.
rsl01_z00.dat	015656763	15634563	15634562	22844424511	21	700	23	22844425992				2323	Поле 700 не содержит кода подполя.
rsl01_z00.dat	015649233	15679398	15679397	22865548962	12	504	14	22865550049				2324	Поле 504 не содержит кода подполя.
rsl03_z00.dat	000815415	816659	816658	701273648	5	022	7	701273817				7	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000815416	816660	816659	701274722	5	022	7	701274891				8	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000815417	816661	816660	701275809	5	022	7	701275978				9	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000815418	816662	816661	701276943	5	022	7	701277112				10	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000827526	828887	828886	714238330	5	022	7	714238500				11	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000827527	828888	828887	714239324	5	022	7	714239494				12	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000840983	842412	842411	725790106	5	022	7	725790276				13	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000840985	842414	842413	725792088	5	022	7	725792258				14	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000840986	842415	842414	725793067	5	022	7	725793237				15	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000848740	850169	850168	732068946	5	022	7	732069116				16	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000848741	850170	850169	732069929	5	022	7	732070099				17	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000848742	850171	850170	732070867	5	022	7	732071037				18	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000874687	876186	876185	753782398	5	022	7	753782568				19	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000886200	887799	887798	763784036	5	022	7	763784206				20	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000886201	887800	887799	763785056	5	022	7	763785226				21	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000886202	887801	887800	763786032	5	022	7	763786202				22	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000912741	914448	914447	786168959	5	022	7	786169129				24	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000912742	914449	914448	786170019	5	022	7	786170189				25	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000912770	914477	914476	786192519	5	022	7	786192689				26	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000929565	931386	931385	800866206	5	022	7	800866375				27	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000929566	931387	931386	800867259	5	022	7	800867428				28	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000929567	931388	931387	800868320	5	022	7	800868489				29	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000935110	936932	936931	805302370	5	022	7	805302540				30	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000935111	936933	936932	805303462	5	022	7	805303632				31	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000954708	956585	956584	821065558	6	022	8	821065771				34	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000958280	960159	960158	823999246	5	022	7	823999416				35	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000958281	960160	960159	824000213	5	022	7	824000383				36	Поле 022 не содержит кода подполя.
rsl03_z00.dat	000998180	1000292	1000291	858356231	10	490	12	858356909				37	Поле 490 не содержит кода подполя.
rsl03_z00.dat	001013367	1014870	1014869	871200330	5	022	7	871200500				38	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001013368	1014871	1014870	871201396	5	022	7	871201566				39	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001013396	1014899	1014898	871223549	5	022	7	871223719				40	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001013398	1014901	1014900	871225511	5	022	7	871225681				41	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001013399	1014902	1014901	871226700	5	022	7	871226870				42	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001166707	1166848	1166847	994918161	13	 01	19	994918857				48	Поле  01 не содержит кода подполя.
rsl03_z00.dat	001183050	1183176	1183175	1005820200	8	100	10	1005820452				62	Поле 100 не содержит кода подполя.
rsl03_z00.dat	001190048	1190078	1190077	1010448900	7	100	9	1010449126				81	Поле 100 не содержит кода подполя.
rsl03_z00.dat	001200258	1200288	1200287	1017105490	12	QQ9	17	1017106151				356	Поле QQ9 не содержит кода подполя.
rsl03_z00.dat	001204621	1204651	1204650	1019842606	7	041	9	1019842872				362	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204621	1204651	1204650	1019842606	10	260	12	1019842998				362	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204621	1204651	1204650	1019842606	15	650	17	1019843308				362	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204621	1204651	1204650	1019842606	16	912	18	1019843387				362	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	7	041	9	1019843784				363	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	11	300	13	1019844051				363	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	13	520	15	1019844397				363	Поле 520 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	14	650	16	1019844784				363	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	16	700	18	1019844878				363	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	17	710	19	1019844925				363	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	18	912	20	1019844966				363	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	19	336	22	1019845038				363	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204622	1204652	1204651	1019843519	20	337	23	1019845068				363	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204623	1204653	1204652	1019845097	7	041	9	1019845364				364	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204623	1204653	1204652	1019845097	11	260	13	1019845599				364	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204623	1204653	1204652	1019845097	12	300	14	1019845635				364	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204623	1204653	1204652	1019845097	14	650	16	1019845957				364	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204623	1204653	1204652	1019845097	15	710	17	1019845998				364	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204623	1204653	1204652	1019845097	16	912	18	1019846066				364	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204623	1204653	1204652	1019845097	17	336	20	1019846138				364	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204623	1204653	1204652	1019845097	18	337	21	1019846168				364	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204624	1204654	1204653	1019846197	7	041	9	1019846463				365	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204624	1204654	1204653	1019846197	10	260	12	1019846592				365	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204624	1204654	1204653	1019846197	11	300	13	1019846632				365	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204625	1204655	1204654	1019846911	7	041	9	1019847179				366	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204625	1204655	1204654	1019846911	10	250	12	1019847262				366	Поле 250 не содержит кода подполя.
rsl03_z00.dat	001204625	1204655	1204654	1019846911	16	650	18	1019847740				366	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204625	1204655	1204654	1019846911	17	650	19	1019847813				366	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204625	1204655	1204654	1019846911	18	912	20	1019847858				366	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204626	1204656	1204655	1019847991	11	260	13	1019848505				367	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204626	1204656	1204655	1019847991	12	300	14	1019848555				367	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204626	1204656	1204655	1019847991	18	336	21	1019848883				367	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204626	1204656	1204655	1019847991	19	337	22	1019848913				367	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	7	041	9	1019849209				368	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	10	260	12	1019849296				368	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	11	300	13	1019849316				368	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	13	650	15	1019850068				368	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	14	650	16	1019850144				368	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	15	650	17	1019850217				368	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	16	700	18	1019850265				368	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	17	773	19	1019850310				368	Поле 773 не содержит кода подполя.
rsl03_z00.dat	001204627	1204657	1204656	1019848942	18	912	20	1019850398				368	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	7	041	9	1019850794				369	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	11	300	13	1019851027				369	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	15	650	17	1019851951				369	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	16	650	18	1019852003				369	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	17	650	19	1019852038				369	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	18	700	20	1019852080				369	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	19	700	21	1019852124				369	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	20	700	22	1019852171				369	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	21	912	23	1019852221				369	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	22	336	25	1019852292				369	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204628	1204658	1204657	1019850528	23	337	26	1019852321				369	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	7	041	9	1019852615				370	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	11	260	13	1019852938				370	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	12	300	14	1019852975				370	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	13	504	15	1019853006				370	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	15	650	17	1019853859				370	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	16	650	18	1019853942				370	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	17	912	19	1019854020				370	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	18	336	21	1019854092				370	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204629	1204659	1204658	1019852349	19	337	22	1019854122				370	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	7	041	9	1019854417				371	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	11	250	13	1019854793				371	Поле 250 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	12	260	14	1019854827				371	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	13	300	15	1019854865				371	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	14	504	16	1019854891				371	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	16	650	18	1019855721				371	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	17	650	19	1019855767				371	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	18	650	20	1019855848				371	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	19	912	21	1019855911				371	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	20	336	23	1019855983				371	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204630	1204660	1204659	1019854151	21	337	24	1019856013				371	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	7	041	9	1019856308				372	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	10	260	12	1019856632				372	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	11	300	13	1019856688				372	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	12	500	14	1019856714				372	Поле 500 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	13	504	15	1019856745				372	Поле 504 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	17	650	19	1019857141				372	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	18	650	20	1019857189				372	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	19	700	21	1019857231				372	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	20	700	22	1019857272				372	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	21	700	23	1019857313				372	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	22	710	24	1019857357				372	Поле 710 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	23	912	25	1019857466				372	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	24	336	27	1019857538				372	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001204631	1204661	1204660	1019856042	25	337	28	1019857568				372	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001204632	1204662	1204661	1019857597	7	041	9	1019857863				373	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204632	1204662	1204661	1019857597	11	260	13	1019858005				373	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204632	1204662	1204661	1019857597	14	650	16	1019858144				373	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001204633	1204663	1204662	1019858352	7	041	9	1019858617				374	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001204633	1204663	1204662	1019858352	11	260	13	1019858870				374	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001204633	1204663	1204662	1019858352	12	300	14	1019858926				374	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001204633	1204663	1204662	1019858352	14	650	16	1019859621				374	Поле 650 не содержит кода подполя.
